video_title,author,comment_text
I bought the CHEAPEST Tech in India!,@AdvertisementBot,"We all know it already but... It should be a concern of all of us (Except for those who can afford it) that big companies use their logo for their defense to triple the prices of their products just because they attach their symbol to it. Look at most of the products in the video, most get some kind rating (7-10) for the seventh of the price. Imagine even so, you take the Airpods pro 2 as an example, invest more money into it and even sell each pair not for 15 dollars but 70 dollars, it will have the same features as the original ones but even better and inproved. Rememebr that everything you buy is overpriced just because it has a 10 cents logo marked on the box making it &quot;Special&quot; and &quot;Stylish&quot;."
I bought the CHEAPEST Tech in India!,@twomackjr,"Did anyone see when his eyes were blue and red?  <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=2268"">37:48</a>-49"
I bought the CHEAPEST Tech in India!,@wordsforinspire,Perfect video finally
I bought the CHEAPEST Tech in India!,@rajeshm7047,I am
I bought the CHEAPEST Tech in India!,@lakshinkhattar4446,kinda racist tho <br>but nice
I bought the CHEAPEST Tech in India!,@yumnamrajgopal,500 poco advertise
I bought the CHEAPEST Tech in India!,@Mingespin,"the girl at <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=142"">2:22</a> ia long"
I bought the CHEAPEST Tech in India!,@Forrest_404,The Djibouti mic Esther had noise cancelling mode on or had annoying filters put on in post. It sounds too clean and sometimes ruins the audio. Good video tho
I bought the CHEAPEST Tech in India!,@avinashkalkar6924,1 video 5 promotion 😅😅
I bought the CHEAPEST Tech in India!,@user-vh9xp4fe3s,I am in
I bought the CHEAPEST Tech in India!,@Sakthivel-wf1rj,"Hi Arun, in this video you went suprised for not seeing Hindi as an option in the gaming console right. It&#39;s because all of the gadgets that you saw are manufactured (both H/W and S/W) in china. Even the Lava phones were initially manufactured in china and then imported and rebranded here."
I bought the CHEAPEST Tech in India!,@Aerosklice,"France, Italy and Hungary also have similar apps, although 7 minutes is crazy, you&#39;re more around 10-20 minutes here (30+ for italy but that might just be my area). Depends on the city as well. I was a student in Paris when &quot;getir&quot; &quot;flink&quot; and something called gorilla that didn&#39;t deliver in my area where doing the grocery delivery app war, so they were all trying to be cheaper than the other. Meanwhile JustEat, Deliveroo and Uber Eats started their own grocery delivery service on top of their existing restaurant one. In Italy I mostly remember glovo, and in Hungary currently I mostly see Wolt and Foodora which are also restaurants but much more groceries than what I had seen in Paris.<br>The rise of those apps happened because of lockdown and then people were used to the convenience of it. The prices in France for the delivery and the product themselves is too high though. I was surprised that you could pay cash to the driver upon reception with JustEat in Italy, totally impossible in France."
I bought the CHEAPEST Tech in India!,@AnupFernando,I think you&#39;re wrong i have that m34 and it is not bad as the way you describe it
I bought the CHEAPEST Tech in India!,@joepiekl,"To be fair, you can get a pair of Nike shoes for less than $4 because that&#39;s what Nike pays to make them. I got a &#39;fake&#39; North Face jacket in Vietnam once and it lasted me 10 years. Because what they often are is excess stock from the actual factory, sometimes made on the sly with cheaper materials. But I&#39;ve also had my fair share of fake stuff that&#39;s fallen apart. Zips are often the main offenders. Don&#39;t just the shoes after the first wear. The real test will be whether they&#39;re still in one piece after a couple of months of wear."
I bought the CHEAPEST Tech in India!,@hemlataverma8080,first this was not a roti it was partha after adding  gee and it is the worst paratha that I have seen
I bought the CHEAPEST Tech in India!,@PasanMathishka,you com srilanka plaess
I bought the CHEAPEST Tech in India!,@harshraj9757,"That was so uncooked😭😭 <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1440"">24:00</a>"
I bought the CHEAPEST Tech in India!,@satish23e,Me
I bought the CHEAPEST Tech in India!,@hannahlanai,"It’s a great video and all very cool, but I can’t help but worry about how much people are getting paid to make these electronics if they’re selling for so little."
I bought the CHEAPEST Tech in India!,@ayden1234-mi3yf,me
I bought the CHEAPEST Tech in India!,@daveedheard742,How can I be part of your tech giveaways of old tested products. I can’t imagine you storing the gadgets from previous hauls. And TRASHING it in the rubbish is UNACCEPTABLE.
I bought the CHEAPEST Tech in India!,@raphaellacondeixa6400,this projector would awesome in my room
I bought the CHEAPEST Tech in India!,@TherealoneKevinSpacey,i can smell this video
I bought the CHEAPEST Tech in India!,@gracebartlett5626,How many time did he say that he is shocked or surprised
I bought the CHEAPEST Tech in India!,@yashthorat3075,Oil for roti is a figaro oil use for hair spa man. Not for eating broo.
I bought the CHEAPEST Tech in India!,@Theprofessor1212,Cmon Arun the backpack was dope!
I bought the CHEAPEST Tech in India!,@yashthorat3075,Bro the oil on rotiii
I bought the CHEAPEST Tech in India!,@SumitSharma-dg6gl,Roti mai dabar amla tel 😅😅😂
I bought the CHEAPEST Tech in India!,@captaintzuyu,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1125"">18:45</a> &quot;it makes the UK looks backwards&quot; <br><br>Ye that&#39;s where we are going lol"
I bought the CHEAPEST Tech in India!,@emsgaming123,me
I bought the CHEAPEST Tech in India!,@shafindewansg9428,Bro come to Bangladesh you would get the same think but little cheaper
I bought the CHEAPEST Tech in India!,@OscarsReality,This is so entertaining. Love it!
I bought the CHEAPEST Tech in India!,,me my dad ONWS Samsung M33 5G
I bought the CHEAPEST Tech in India!,@energizerbunny6466,And they looked very real
I bought the CHEAPEST Tech in India!,@energizerbunny6466,But seriously I just saw a million illegal prouducts
I bought the CHEAPEST Tech in India!,@AAMIR-KHAN1,Most of products are from china
I bought the CHEAPEST Tech in India!,@natsuru6954,Correct me if i am wrong but some of the product does seems to be from china?
I bought the CHEAPEST Tech in India!,@SINGHGAMERS,Roti is usually not for eating alone its used to eat other stuff
I bought the CHEAPEST Tech in India!,@ayishaptp784,in which state did you go to though
I bought the CHEAPEST Tech in India!,@Negan.111,Thats the most disgusting roti i have ever seen in my life.
I bought the CHEAPEST Tech in India!,@ELENisC00L,"YOU CAN SEE AN AGNI 2 AT <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=320"">5:20</a>"
I bought the CHEAPEST Tech in India!,@user-jf9fn2ps6p,I hated how he costomized the India&#39;s flag😢
I bought the CHEAPEST Tech in India!,@user-jf9fn2ps6p,Meh
I bought the CHEAPEST Tech in India!,@dreamerkai,What does he do with stuff later on surely he doesn’t keep everything 😂
I bought the CHEAPEST Tech in India!,@Imthedude902,Me
I bought the CHEAPEST Tech in India!,@Artafp6003,Im from iran come here who is from iran?
I bought the CHEAPEST Tech in India!,@ahilashagaal7761,Man flew home for this😂
I bought the CHEAPEST Tech in India!,@karanvishnu5725,Come to Tamil Nadu
I bought the CHEAPEST Tech in India!,@BallerinChrist0,"❤Jesus Christ is the only way to be fulfilled. I&#39;m writing this as I just had an encounter with Jesus the Almighty God. I was being tempted by demonic forces. I fell into temptation, and I ran away from the Lord. This hasn&#39;t been the first time. I have been on a on and off cycle which seemed to be an endless. But today, I feel called to share this testimony. I watched a video which really opened my eyes while I was still &quot;hiding&quot; from God. It touched my soul to the point that I fell on my knees right away, and begged for forgiveness and guidance. This was beyond anyother feeling I&#39;ve felt while repenting. This one felt true. I had been like mad at God for being dumped by my this girl I was talking to. So this was a way to be tempted by evil demonic forces. I would get intrusive thoughts, and I kept trying to solve this feeling of being dumped on worldly things. And let me tell you, it only makes it worse. If you&#39;re someone who is not sure if you&#39;re saved, or if you are saved, but have been going through these on and off cycles such as porn, or secular music(which are other cycles I&#39;ve been having a difficult time with) I want you to call upon the name of the Lord Jesus Christ. He is the way, the truth, and the life. If you don&#39;t know what to do, I want you to get on your knees, and pray this prayer with your heart: <br>Jesus, I believe you died on the cross for my sins, and was ressurected on the third day. I believe you came to the Earth, to pay for our sins. Thank you for dieing on the cross for my sins, in Your Name, I pray, amen.<br>  I don&#39;t know who is reading this, but if you ever fill an empty whole, which cannot be fulfilled, the only way to fulfill is by Jesus. When you turn your back on Jesus, you seek everything other then him. All worldly things, will never fill that hole.<br>God Bless Yall!<br>❤"
I bought the CHEAPEST Tech in India!,@maximiliano_alegri,Airdopes headphones have a boat on them like a boat on &quot;boat&quot; speaker. What the hell?
I bought the CHEAPEST Tech in India!,@TechBoy156,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1484"">24:44</a>  it is not even cooked properly"
I bought the CHEAPEST Tech in India!,@ammar5124,the glazing is crazy
I bought the CHEAPEST Tech in India!,@AlphaW0lfOfficial,Did i just saw Nokia N-Gage? Now i feel so old
I bought the CHEAPEST Tech in India!,@r8gg,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1197"">19:57</a> it comes from same factory LOL"
I bought the CHEAPEST Tech in India!,@r8gg,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1010"">16:50</a> is incredible"
I bought the CHEAPEST Tech in India!,@manjiritiwatne,right now i am watching uour vedeio using airdopes joy
I bought the CHEAPEST Tech in India!,@dragonair01,yeah spy cameras are definitely used for crimes lol
I bought the CHEAPEST Tech in India!,@pvaibhav,I am a ABCD but my dad was born there
I bought the CHEAPEST Tech in India!,@hfric,M8pro has a sd card... you just did not put it in  🤦🏾
I bought the CHEAPEST Tech in India!,@hfric,"Had that Apple Knock-off watch... why had , it looks great but works awful ... every 60mintues it adds 1 minute to your Time , so after 24h your time is 24 minutes faster... for those asking can this be fixed , yes and no ... since its by design , to counter act that every action you make on this watch by simply using the cog wheel... slows down the clock from 2 seconds to 5 seconds ... forcing you to reconnect it to your phone once per 24h ... :/"
I bought the CHEAPEST Tech in India!,@For_the_brick,Pls can you buy me a quest 3
I bought the CHEAPEST Tech in India!,@joshua_itssme,All convenient but no consumer rights 😂
I bought the CHEAPEST Tech in India!,@Moonbg2309,Me and a old fan
I bought the CHEAPEST Tech in India!,@132_md.tanjirhossenjahid_b8,A55 vs Moto edge 50 pro.Which one is best for long term use?
I bought the CHEAPEST Tech in India!,@Piconess404,&quot;makes the UK look backwards&quot;<br>Yeah the stoneage makes the UK look backwards
I bought the CHEAPEST Tech in India!,@Rishikesh-fy1em,you should also go to china
I bought the CHEAPEST Tech in India!,@spideroitholland6618,how much for the bag and where?
I bought the CHEAPEST Tech in India!,@spideroitholland6618,"no, its apple, 1.5 lacks or nothing phone"
I bought the CHEAPEST Tech in India!,@spideroitholland6618,"try lajpat rai kabad market, you can get stuff more cheaper"
I bought the CHEAPEST Tech in India!,@crico7596,Plz update India&#39;s proper map 😢
I bought the CHEAPEST Tech in India!,@alligatorxsav117,The Urban company just being there is so funny
I bought the CHEAPEST Tech in India!,@shajiek4693,Mee
I bought the CHEAPEST Tech in India!,@Amy-Kayleigh,This literally reminds me of Durban South Africa😂
I bought the CHEAPEST Tech in India!,@crazyboi54956,Why is the handheld soooo cheap?
I bought the CHEAPEST Tech in India!,@asadsyed8335,Who is technical guru?
I bought the CHEAPEST Tech in India!,@sgt-wd,A biased video for obvious reasons...
I bought the CHEAPEST Tech in India!,@FFxrechard,Great meeting with guru ji
I bought the CHEAPEST Tech in India!,@Solo1ne,IndiaK
I bought the CHEAPEST Tech in India!,@ItzEndKing,Frob sri lanka
I bought the CHEAPEST Tech in India!,@hootanrj3361,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1130"">18:50</a> bro uk IS backwards"
I bought the CHEAPEST Tech in India!,@hootanrj3361,Asian (middle-east is in Asia too) markets will make you realize most things in west are overpriced .
I bought the CHEAPEST Tech in India!,@dazein4164,Kasavho Rang yatany
I bought the CHEAPEST Tech in India!,@atripta4674,99.9 percent of all those things are made and sent from china
I bought the CHEAPEST Tech in India!,@wyxyr,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=745"">12:25</a> My friend found Air Dopes on the street and keeps talking about how they&#39;re better than his Air Pods 💀"
I bought the CHEAPEST Tech in India!,@thebush6077,Damn I wish we had some of those instant services
I bought the CHEAPEST Tech in India!,@Timepaaslog,But everything is made in china?
I bought the CHEAPEST Tech in India!,@tumblevid,Tech guruji: yeah
I bought the CHEAPEST Tech in India!,@ejpmonline,That karaoke mic is super dope!
I bought the CHEAPEST Tech in India!,@jadensouzanice,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=212"">3:32</a> hope in UK put google pay only that <br>Not phonepe or paytm <br>Btw paytm is not good do not use that <br>Use only google pay ok?"
I bought the CHEAPEST Tech in India!,@erebostd,"I wonder how much lead, pfas and other stuff is in these. Would have been great to touch on this topic or maybe even test some of the devices, especially things you interact much with, like watches, straps or phones. Or things that create stuff you eat…."
I bought the CHEAPEST Tech in India!,@rudrooprionandi1921,That Lava phone is lit
I bought the CHEAPEST Tech in India!,@Stegiiii,Awsome
I bought the CHEAPEST Tech in India!,@chathuxvibesofficial,Please tag this video to technicalguruji ❤
I bought the CHEAPEST Tech in India!,@akshitsharma4811,We are really ahead of the UK in technology and services
I bought the CHEAPEST Tech in India!,@rumamazumder2190,Two masterpiece in one video 🔥🔥
I bought the CHEAPEST Tech in India!,@SprinklesDay,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=405"">6:45</a>  looks like temu"
I bought the CHEAPEST Tech in India!,@Rexxark1ng,lol they’re not the cheapest but ok 😂
I bought the CHEAPEST Tech in India!,@ParmjitSung,Well well well 😮
I bought the CHEAPEST Tech in India!,@Nanol-G,ngl that karaoke mic&#39;s insane!
I bought the CHEAPEST Tech in India!,@neymarfanchannel4140,U should actually try poco x6 pro
I bought the CHEAPEST Tech in India!,@Smallgamer365,Malayaliees here 🔥
I bought the CHEAPEST Tech in India!,@Benisontop,were getting scamed with this one
I bought the CHEAPEST Tech in India!,@user-cl5ky4un9x,Bro did you make Roti or Parotta
I bought the CHEAPEST Tech in India!,@sutapahrid7385,Technical guruji<br>Yay
I bought the CHEAPEST Tech in India!,@thejasale,Funny thing is all are made in china.
I bought the CHEAPEST Tech in India!,@JuniorMathedimosa,Great to see him using Samsung
I bought the CHEAPEST Tech in India!,@shellysethi5663,Me <br>jai hind<br>❤❤❤❤❤❤❤❤
I bought the CHEAPEST Tech in India!,@irfansadik1095,Love from Bangladesh 🇧🇩❤️‍🩹
I bought the CHEAPEST Tech in India!,@aravindsabarinathan9737,The Superman airdopes are made by boat by the way
I bought the CHEAPEST Tech in India!,@ramsomasuntheram7831,That roti made me sad
I bought the CHEAPEST Tech in India!,@AUPNEXT,Jordan logo on the tongue of air force ones is hilarious
I bought the CHEAPEST Tech in India!,@KameraboboSui,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=441"">7:21</a>  Wtf bro 🤜😂"
